inst_id,inst_label,n,rho,mode,EU_status,EU_obj,EU_gap,EU_time_sec,IU_status,IU_obj,IU_gap,IU_time_sec,exact_status,exact_obj,exact_time_sec
6,n4_rho3_P_LI_NCVX_seed5,4,3.0,RLT_PSD3x3_X,OPTIMAL,-921.7161057533269,0.0,0.01,OPTIMAL,-921.7161053244688,0.0,0.0091,OPTIMAL,-921.7161056209185,0.0215
6,n4_rho3_P_LI_NCVX_seed5,4,3.0,RLT_PSD3x3_U,OPTIMAL,-1334.1418308550667,44.7454,0.0089,OPTIMAL,-1335.076487052354,44.8468,0.0093,OPTIMAL,-921.7161056209185,0.0215
6,n4_rho3_P_LI_NCVX_seed5,4,3.0,RLT_PSD3x3_XU,OPTIMAL,-921.7161057358528,0.0,0.0137,OPTIMAL,-921.7161069748456,0.0,0.0134,OPTIMAL,-921.7161056209185,0.0215
6,n4_rho3_P_LI_NCVX_seed5,4,3.0,RLT_blockSDP_X,OPTIMAL,-921.7161056131773,0.0,0.0091,OPTIMAL,-921.7161046124778,0.0,0.008,OPTIMAL,-921.7161056209185,0.0215
6,n4_rho3_P_LI_NCVX_seed5,4,3.0,RLT_blockSDP_U,OPTIMAL,-1334.141837854884,44.7454,0.0082,OPTIMAL,-1335.0764883713277,44.8468,0.0079,OPTIMAL,-921.7161056209185,0.0215
6,n4_rho3_P_LI_NCVX_seed5,4,3.0,RLT_blockSDP_XU,OPTIMAL,-921.7161048514517,0.0,0.0091,OPTIMAL,-921.7161055490035,0.0,0.0097,OPTIMAL,-921.7161056209185,0.0215
6,n4_rho3_P_LI_NCVX_seed5,4,3.0,RLT_full_SDP,OPTIMAL,-921.7161055557133,0.0,0.0095,OPTIMAL,-921.7161056178512,0.0,0.0103,OPTIMAL,-921.7161056209185,0.0215
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT,OPTIMAL,-1581.8982515173718,22.5958,0.0032,OPTIMAL,-1581.89825150864,22.5958,0.0038,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC2x2_diag_X,OPTIMAL,-1428.1149924520878,10.6777,0.0041,OPTIMAL,-1428.1149917527737,10.6777,0.0034,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC2x2_diag_U,OPTIMAL,-1581.8982515113235,22.5958,0.0033,OPTIMAL,-1581.898250505423,22.5958,0.0034,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC2x2_diag_XU,OPTIMAL,-1428.1149928585176,10.6777,0.0032,OPTIMAL,-1428.1149917800303,10.6777,0.0047,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC2x2_full_X,OPTIMAL,-1387.99348093272,7.5683,0.0035,OPTIMAL,-1387.9934664841135,7.5683,0.0033,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC2x2_full_U,OPTIMAL,-1581.8982515099365,22.5958,0.0033,OPTIMAL,-1581.8982506456837,22.5958,0.0035,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC2x2_full_XU,OPTIMAL,-1387.9934797714454,7.5683,0.0037,OPTIMAL,-1387.9934809170522,7.5683,0.004,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC_directional_X,OPTIMAL,-1318.5908712336457,2.1897,0.0037,OPTIMAL,-1318.5908713213075,2.1897,0.004,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC_directional_U,OPTIMAL,-1581.8982515090552,22.5958,0.0033,OPTIMAL,-1581.8982506380444,22.5958,0.0036,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC_directional_XU,OPTIMAL,-1318.590871529109,2.1897,0.0044,OPTIMAL,-1318.590868685576,2.1897,0.0045,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC_hybrid_X,OPTIMAL,-1318.5908714920038,2.1897,0.0037,OPTIMAL,-1318.590865731305,2.1897,0.0045,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC_hybrid_U,OPTIMAL,-1581.8982515074235,22.5958,0.0033,OPTIMAL,-1581.8982508085737,22.5958,0.0037,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_SOC_hybrid_XU,OPTIMAL,-1318.5908715303779,2.1897,0.005,OPTIMAL,-1318.590870439707,2.1897,0.0047,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_PSD3x3_X,OPTIMAL,-1317.0967305853628,2.0739,0.0076,OPTIMAL,-1317.0967528391768,2.0739,0.009,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_PSD3x3_U,OPTIMAL,-1581.8982650235985,22.5958,0.0065,OPTIMAL,-1581.8982515748023,22.5958,0.0103,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_PSD3x3_XU,OPTIMAL,-1317.0967304807723,2.0739,0.0218,OPTIMAL,-1317.0967341381834,2.0739,0.0243,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_blockSDP_X,OPTIMAL,-1293.3396580916512,0.2327,0.0137,OPTIMAL,-1293.3396620979506,0.2327,0.0096,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_blockSDP_U,OPTIMAL,-1581.8982620950733,22.5958,0.0067,OPTIMAL,-1581.8982517652596,22.5958,0.0071,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_blockSDP_XU,OPTIMAL,-1293.3396577240462,0.2327,0.0097,OPTIMAL,-1293.3396677512053,0.2327,0.0131,OPTIMAL,-1290.336824057514,0.5529
7,n4_rho3_B_LI_QI_NCVX_seed6,4,3.0,RLT_full_SDP,OPTIMAL,-1290.3368185013087,0.0,0.014,OPTIMAL,-1290.3368241639469,0.0,0.0122,OPTIMAL,-1290.336824057514,0.5529
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT,OPTIMAL,-1443.8253692691346,11.7201,0.003,OPTIMAL,-1443.8253636330355,11.7201,0.0026,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC2x2_diag_X,OPTIMAL,-1442.9417196609168,11.6517,0.0032,OPTIMAL,-1442.941715705183,11.6517,0.0037,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC2x2_diag_U,OPTIMAL,-1443.825371001169,11.7201,0.0028,OPTIMAL,-1443.825371006404,11.7201,0.0038,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC2x2_diag_XU,OPTIMAL,-1442.941711257543,11.6517,0.0032,OPTIMAL,-1442.9417213420202,11.6517,0.0038,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC2x2_full_X,OPTIMAL,-1378.1224534297025,6.6362,0.0037,OPTIMAL,-1378.1224477271808,6.6362,0.0038,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC2x2_full_U,OPTIMAL,-1443.8253709903008,11.7201,0.0038,OPTIMAL,-1443.8253709802957,11.7201,0.0034,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC2x2_full_XU,OPTIMAL,-1378.1224531582461,6.6362,0.0072,OPTIMAL,-1378.1224502448292,6.6362,0.0078,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC_directional_X,OPTIMAL,-1372.8691002462288,6.2297,0.0084,OPTIMAL,-1373.5359033697148,6.2813,0.0079,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC_directional_U,OPTIMAL,-1443.825367369131,11.7201,0.004,OPTIMAL,-1443.8253708097227,11.7201,0.0058,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC_directional_XU,OPTIMAL,-1372.869098760661,6.2297,0.0053,OPTIMAL,-1373.5359042877787,6.2813,0.0051,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC_hybrid_X,OPTIMAL,-1365.9183803010797,5.6918,0.004,OPTIMAL,-1366.1231114584007,5.7077,0.0045,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC_hybrid_U,OPTIMAL,-1443.8253594815792,11.7201,0.0033,OPTIMAL,-1443.825363026061,11.7201,0.0044,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_SOC_hybrid_XU,OPTIMAL,-1365.9183780922583,5.6918,0.0047,OPTIMAL,-1366.1231228209617,5.7077,0.0046,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_PSD3x3_X,OPTIMAL,-1348.267468469236,4.326,0.0092,OPTIMAL,-1348.2674682436914,4.326,0.0095,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_PSD3x3_U,OPTIMAL,-1443.8253714623663,11.7201,0.0079,OPTIMAL,-1443.8253743888554,11.7201,0.0083,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_PSD3x3_XU,OPTIMAL,-1348.2674684211138,4.326,0.0114,OPTIMAL,-1348.2674662491727,4.326,0.0127,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_blockSDP_X,OPTIMAL,-1327.2644110509511,2.7009,0.0235,OPTIMAL,-1327.2644208604743,2.7009,0.0132,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_blockSDP_U,OPTIMAL,-1443.825371667282,11.7201,0.009,OPTIMAL,-1443.8253721649628,11.7201,0.0082,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_blockSDP_XU,OPTIMAL,-1327.2644110367273,2.7009,0.015,OPTIMAL,-1327.2644176118436,2.7009,0.0145,OPTIMAL,-1292.3594467040612,0.2997
8,n4_rho3_B_LI_QE_NCVX_seed7,4,3.0,RLT_full_SDP,OPTIMAL,-1292.3594448224214,0.0,0.0097,OPTIMAL,-1292.3594464610017,0.0,0.0134,OPTIMAL,-1292.3594467040612,0.2997
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT,OPTIMAL,-4362.196962907184,220.9462,0.0126,OPTIMAL,-4362.196962041322,220.9462,0.0138,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC2x2_diag_X,OPTIMAL,-3949.3387273109947,190.5704,0.0132,OPTIMAL,-3949.3386968972177,190.5704,0.0149,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC2x2_diag_U,OPTIMAL,-4362.196882215038,220.9462,0.0109,OPTIMAL,-4362.196962895474,220.9462,0.0143,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC2x2_diag_XU,OPTIMAL,-3949.3387208092527,190.5704,0.014,OPTIMAL,-3949.3387267192215,190.5704,0.0136,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC2x2_full_X,OPTIMAL,-2806.6745485184897,106.4995,0.0173,OPTIMAL,-2806.6745124146414,106.4995,0.023,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC2x2_full_U,OPTIMAL,-4362.196962901159,220.9462,0.0111,OPTIMAL,-4362.196962898057,220.9462,0.0116,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC2x2_full_XU,OPTIMAL,-2806.6745189323224,106.4995,0.015,OPTIMAL,-2806.6745453164312,106.4995,0.0153,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC_directional_X,OPTIMAL,-2565.479567987672,88.7538,0.015,OPTIMAL,-2566.5686045210427,88.8339,0.0222,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC_directional_U,OPTIMAL,-4362.196962901087,220.9462,0.0218,OPTIMAL,-4362.196962896594,220.9462,0.0249,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC_directional_XU,OPTIMAL,-2565.4795713026597,88.7538,0.029,OPTIMAL,-2566.5686068284263,88.8339,0.0209,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC_hybrid_X,OPTIMAL,-2561.9184045789584,88.4917,0.016,OPTIMAL,-2562.997401803805,88.5711,0.0157,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC_hybrid_U,OPTIMAL,-4362.196962902676,220.9462,0.0142,OPTIMAL,-4362.196962897149,220.9462,0.0143,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_SOC_hybrid_XU,OPTIMAL,-2561.9184092558844,88.4917,0.0302,OPTIMAL,-2562.997417621738,88.5711,0.0211,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_PSD3x3_X,OPTIMAL,-2413.450914780584,77.5683,0.0728,OPTIMAL,-2415.798043773987,77.741,0.1321,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_PSD3x3_U,OPTIMAL,-4362.196963087998,220.9462,0.0544,OPTIMAL,-4362.197064223814,220.9463,0.0722,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_PSD3x3_XU,OPTIMAL,-2413.4509015505023,77.5683,0.1018,OPTIMAL,-2415.7979794450594,77.741,0.0843,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_blockSDP_X,OPTIMAL,-1674.8668248493427,23.2274,0.0479,OPTIMAL,-1674.8668275113075,23.2274,0.0589,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_blockSDP_U,OPTIMAL,-4362.196974704629,220.9462,0.0473,OPTIMAL,-4362.197020744512,220.9463,0.0549,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_blockSDP_XU,OPTIMAL,-1674.8668455430586,23.2274,0.0554,OPTIMAL,-1674.8668678694376,23.2274,0.0887,OPTIMAL,-1359.167460726758,0.4876
9,n10_rho8_B_LI_LE_QI_QE_NCVX_seed8,10,8.0,RLT_full_SDP,OPTIMAL,-1473.8759339216242,8.4396,0.2626,OPTIMAL,-1491.5989906387172,9.7436,0.4311,OPTIMAL,-1359.167460726758,0.4876
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT,OPTIMAL,-87.8945202990295,16.7509,0.005,OPTIMAL,-87.89452030058767,16.7509,0.006,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC2x2_diag_X,OPTIMAL,-75.283775628506,0.0,0.007,OPTIMAL,-75.28377667791528,0.0,0.0085,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC2x2_diag_U,OPTIMAL,-87.89452026237659,16.7509,0.0052,OPTIMAL,-87.89451821973832,16.7509,0.0088,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC2x2_diag_XU,OPTIMAL,-75.2837758607779,0.0,0.0116,OPTIMAL,-75.28377669994902,0.0,0.0125,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC2x2_full_X,OPTIMAL,-75.28377619506743,0.0,0.0092,OPTIMAL,-75.2837764488235,0.0,0.0088,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC2x2_full_U,OPTIMAL,-87.89451905404263,16.7509,0.0075,OPTIMAL,-87.89451806209293,16.7509,0.0093,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC2x2_full_XU,OPTIMAL,-75.28377342280065,0.0,0.0065,OPTIMAL,-75.28377536349787,0.0,0.0078,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC_directional_X,OPTIMAL,-75.28377468001366,0.0,0.0058,OPTIMAL,-75.2837761327463,0.0,0.0077,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC_directional_U,OPTIMAL,-87.89451914511694,16.7509,0.005,OPTIMAL,-87.89451765381277,16.7509,0.0064,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC_directional_XU,OPTIMAL,-75.28377373111228,0.0,0.0065,OPTIMAL,-75.28377123895655,0.0,0.0073,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC_hybrid_X,OPTIMAL,-75.28375857073178,0.0,0.0359,OPTIMAL,-75.28377132269041,0.0,0.0073,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC_hybrid_U,OPTIMAL,-87.89451899636386,16.7509,0.0055,OPTIMAL,-87.89451736611085,16.7509,0.0073,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_SOC_hybrid_XU,OPTIMAL,-75.2837762518857,0.0,0.0077,OPTIMAL,-75.28377627100649,0.0,0.0088,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_PSD3x3_X,OPTIMAL,-75.28377693933645,0.0,0.0148,OPTIMAL,-75.28377682154452,0.0,0.0196,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_PSD3x3_U,OPTIMAL,-87.89452034766508,16.7509,0.0136,OPTIMAL,-87.89452029947145,16.7509,0.0169,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_PSD3x3_XU,OPTIMAL,-75.28377855398153,0.0,0.0178,OPTIMAL,-75.2837768619743,0.0,0.0207,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_blockSDP_X,OPTIMAL,-75.2837769317824,0.0,0.0118,OPTIMAL,-75.28377676517039,0.0,0.0156,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_blockSDP_U,OPTIMAL,-87.89452029952218,16.7509,0.0133,OPTIMAL,-87.89452031106806,16.7509,0.0152,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_blockSDP_XU,OPTIMAL,-75.2837770139755,0.0,0.0145,OPTIMAL,-75.28377754084345,0.0,0.0159,OPTIMAL,-75.28377673410895,0.005
10,n7_rho4_S_LI_LE_CVX_Mx10_seed1,7,4.0,RLT_full_SDP,OPTIMAL,-75.283776734268,0.0,0.0272,OPTIMAL,-75.2837770808053,0.0,0.0315,OPTIMAL,-75.28377673410895,0.005
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT,OPTIMAL,-5.1692889010174055,9.9544,0.9005,OPTIMAL,-5.1692889010174055,9.9544,1.1916,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC2x2_diag_X,OPTIMAL,-4.714458488653445,0.2798,1.2784,OPTIMAL,-4.714458485705048,0.2798,1.5754,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC2x2_diag_U,OPTIMAL,-5.169288901021684,9.9544,1.2717,OPTIMAL,-5.169288910152556,9.9544,1.3963,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC2x2_diag_XU,OPTIMAL,-4.714458485819125,0.2798,1.3334,OPTIMAL,-4.714458491732177,0.2798,1.4617,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC2x2_full_X,OPTIMAL,-4.701303391799655,0.0,1.6383,OPTIMAL,-4.701303204383368,0.0,1.9311,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC2x2_full_U,OPTIMAL,-5.169288901017954,9.9544,1.4494,OPTIMAL,-5.169288901880286,9.9544,1.6698,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC2x2_full_XU,OPTIMAL,-4.701303390910589,0.0,2.0686,OPTIMAL,-4.701303387047485,0.0,2.2835,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC_directional_X,OPTIMAL,-4.701303392167853,0.0,1.8049,OPTIMAL,-4.7013033924024334,0.0,1.9171,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC_directional_U,OPTIMAL,-5.169288901010883,9.9544,2.0826,OPTIMAL,-5.169288900998366,9.9544,1.626,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC_directional_XU,OPTIMAL,-4.7013033850513395,0.0,3.3246,OPTIMAL,-4.7013033866178535,0.0,2.539,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC_hybrid_X,OPTIMAL,-4.70130337410731,0.0,1.9829,OPTIMAL,-4.701303386033782,0.0,2.2964,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC_hybrid_U,OPTIMAL,-5.169288900973916,9.9544,2.4239,OPTIMAL,-5.169288728902947,9.9544,1.4288,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_SOC_hybrid_XU,OPTIMAL,-4.7013033913057205,0.0,3.983,OPTIMAL,-4.701303391499788,0.0,4.8674,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_PSD3x3_X,OPTIMAL,-4.701303391419713,0.0,2.102,OPTIMAL,-4.701303386163465,0.0,2.1401,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_PSD3x3_U,OPTIMAL,-5.1692888998055455,9.9544,1.3959,OPTIMAL,-5.16928890099774,9.9544,1.5426,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_PSD3x3_XU,OPTIMAL,-4.701303150820781,0.0,2.9822,OPTIMAL,-4.701303262990198,0.0,3.7288,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_blockSDP_X,OPTIMAL,-4.701303385797584,0.0,2.6099,OPTIMAL,-4.701303382118584,0.0,3.1868,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_blockSDP_U,OPTIMAL,-5.1692889251535785,9.9544,2.8868,OPTIMAL,-5.16928890121623,9.9544,3.6697,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_blockSDP_XU,OPTIMAL,-4.701303376746454,0.0,5.5294,OPTIMAL,-4.7013033810476035,0.0,6.7474,OPTIMAL,-4.7013033924663254,0.0052
11,n50_rho10_S_LI3_LE_CVX_seed101,50,10.0,RLT_full_SDP,OPTIMAL,-4.701303390819776,0.0,152.772,OPTIMAL,-4.701303390665252,0.0,154.5103,OPTIMAL,-4.7013033924663254,0.0052
12,n10_rho4_S_LI_LE_QI1_CVX_seed102,10,4.0,RLT,OPTIMAL,-4.723019390417027,24.8388,0.0166,OPTIMAL,-4.7230194072106,24.8388,0.0145,OPTIMAL,-3.7832941804025007,0.0035
12,n10_rho4_S_LI_LE_QI1_CVX_seed102,10,4.0,RLT_SOC2x2_diag_X,OPTIMAL,-3.7849137925376466,0.0428,0.0154,OPTIMAL,-3.784913744806979,0.0428,0.016,OPTIMAL,-3.7832941804025007,0.0035
12,n10_rho4_S_LI_LE_QI1_CVX_seed102,10,4.0,RLT_SOC2x2_diag_U,OPTIMAL,-4.723019390371224,24.8388,0.0117,OPTIMAL,-4.723019390362411,24.8388,0.013,OPTIMAL,-3.7832941804025007,0.0035
12,n10_rho4_S_LI_LE_QI1_CVX_seed102,10,4.0,RLT_SOC2x2_diag_XU,OPTIMAL,-3.784913791926757,0.0428,0.0148,OPTIMAL,-3.78491377259824,0.0428,0.0152,OPTIMAL,-3.7832941804025007,0.0035
12,n10_rho4_S_LI_LE_QI1_CVX_seed102,10,4.0,RLT_SOC2x2_full_X,OPTIMAL,-3.7832941607032256,0.0,0.0194,OPTIMAL,-3.783294176823596,0.0,0.0147,OPTIMAL,-3.7832941804025007,0.0035
